frame,player_id,x,y,pitch_x,pitch_y,role,team_id,confidence
2,15,997.5,455.625,,,player,0,0.8926530480384827
2,14,865.5,615.9375,,,player,1,0.8947393298149109
2,13,529.5,494.4375,,,player,0,0.8916636109352112
2,12,1255.5,426.9375,,,player,0,0.8742899298667908
2,11,1218.0,465.75,,,player,1,0.9119186401367188
2,10,351.0,555.1875,,,player,1,0.9062254428863525
2,9,984.0,536.625,,,player,0,0.8886134028434753
2,7,1653.0,541.6875,,,player,0,0.9174177050590515
2,6,511.5,798.1875,,,player,0,0.9153990745544434
2,5,942.0,659.8125,,,player,0,0.922859251499176
2,4,1426.5,529.875,,,player,1,0.8975505828857422
2,3,847.5,528.1875,,,player,1,0.927585244178772
2,2,1707.0,720.5625,,,player,0,0.9309659004211426
2,1,330.0,695.25,,,player,1,0.9361181259155273
2,19,406.5,438.75,,,referee,-1,0.867766261100769
2,8,1042.5,497.8125,,,referee,-1,0.9159227609634399
3,22,1302.0,459.0,,,player,0,0.8149728775024414
3,21,1206.0,433.6875,,,player,1,0.8911644220352173
3,20,912.0,450.5625,,,player,1,0.884452760219574
3,18,1747.5,450.5625,,,player,0,0.9040337800979614
3,17,1477.5,462.375,,,player,1,0.8860813975334167
3,16,495.0,496.125,,,player,1,0.8726531863212585
3,15,999.0,455.625,,,player,0,0.903266429901123
3,14,870.0,615.9375,,,player,1,0.8966653347015381
3,13,532.5,496.125,,,player,0,0.8886769413948059
3,12,1260.0,426.9375,,,player,0,0.8811009526252747
3,11,1219.5,464.0625,,,player,1,0.8947979211807251
3,10,349.5,555.1875,,,player,1,0.9040513038635254
3,9,990.0,536.625,,,player,0,0.9033488035202026
3,7,1653.0,541.6875,,,player,0,0.916061520576477
3,6,514.5,798.1875,,,player,0,0.916635274887085
3,5,943.5,659.8125,,,player,0,0.9186963438987732
3,4,1431.0,529.875,,,player,1,0.9066430926322937
3,3,852.0,528.1875,,,player,1,0.9118119478225708
3,2,1708.5,720.5625,,,player,0,0.9231237173080444
3,1,330.0,695.25,,,player,1,0.936832070350647
3,19,409.5,440.4375,,,referee,-1,0.8562631607055664
3,8,1044.0,497.8125,,,referee,-1,0.9042954444885254
4,-1,1308.0,427.78125,,,ball,-1,0.6540104746818542
4,22,1302.0,459.0,,,player,0,0.787328839302063
4,21,1210.5,433.6875,,,player,1,0.8108800649642944
4,20,913.5,450.5625,,,player,1,0.8915966153144836
4,18,1749.0,452.25,,,player,0,0.9005293250083923
4,17,1479.0,460.6875,,,player,1,0.8851624727249146
4,16,495.0,496.125,,,player,1,0.8758836984634399
4,15,1000.5,455.625,,,player,0,0.897106409072876
4,14,870.0,615.9375,,,player,1,0.9114296436309814
4,13,532.5,494.4375,,,player,0,0.8940151929855347
4,12,1266.0,426.9375,,,player,0,0.8606365323066711
4,11,1222.5,464.0625,,,player,1,0.888357400894165
4,10,351.0,555.1875,,,player,1,0.9048554301261902
4,9,994.5,536.625,,,player,0,0.8979348540306091
4,7,1651.5,541.6875,,,player,0,0.9131242036819458
4,6,517.5,798.1875,,,player,0,0.9265329837799072
4,5,943.5,659.8125,,,player,0,0.916387677192688
4,4,1437.0,529.875,,,player,1,0.9022958278656006
4,3,856.5,528.1875,,,player,1,0.8966465592384338
4,2,1710.0,720.5625,,,player,0,0.9162642359733582
4,1,331.5,695.25,,,player,1,0.9396712779998779
4,19,411.0,438.75,,,referee,-1,0.8621088862419128
4,8,1044.0,497.8125,,,referee,-1,0.9162795543670654
5,-1,1311.0,427.78125,,,ball,-1,0.6620075702667236
5,22,1302.0,459.0,,,player,0,0.8097690343856812
5,21,1215.0,432.0,,,player,1,0.43945860862731934
5,20,916.5,450.5625,,,player,1,0.8945950269699097
5,18,1749.0,452.25,,,player,0,0.9046787023544312
5,17,1480.5,460.6875,,,player,1,0.8941444754600525
5,16,495.0,496.125,,,player,1,0.8805160522460938
5,15,1000.5,455.625,,,player,0,0.9040646553039551
5,14,873.0,615.9375,,,player,1,0.9258518815040588
5,13,532.5,496.125,,,player,0,0.9048646092414856
5,12,1272.0,426.9375,,,player,0,0.8586889505386353
5,11,1225.5,464.0625,,,player,1,0.8912652134895325
5,10,351.0,555.1875,,,player,1,0.9015927910804749
5,9,997.5,536.625,,,player,0,0.908263087272644
5,7,1651.5,541.6875,,,player,0,0.9188205003738403
5,6,519.0,798.1875,,,player,0,0.9199625849723816
5,5,943.5,661.5,,,player,0,0.9154796600341797
5,4,1440.0,529.875,,,player,1,0.9141449332237244
5,3,859.5,528.1875,,,player,1,0.9127585291862488
5,2,1710.0,718.875,,,player,0,0.917244553565979
5,1,331.5,693.5625,,,player,1,0.9354313611984253
5,19,412.5,438.75,,,referee,-1,0.8605781197547913
5,8,1045.5,497.8125,,,referee,-1,0.9202843308448792
6,-1,1315.5,426.9375,,,ball,-1,0.7020387649536133
6,22,1303.5,459.0,,,player,0,0.8082780838012695
6,21,1221.0,435.375,,,player,1,0.47264522314071655
6,20,918.0,450.5625,,,player,1,0.8890070915222168
6,18,1750.5,450.5625,,,player,0,0.909893274307251
6,17,1482.0,460.6875,,,player,1,0.8958259224891663
6,16,495.0,497.8125,,,player,1,0.8714819550514221
6,15,1002.0,455.625,,,player,0,0.8949950933456421
6,14,873.0,615.9375,,,player,1,0.9296863079071045
6,13,534.0,496.125,,,player,0,0.9056371450424194
6,12,1278.0,426.9375,,,player,0,0.8331995606422424
6,11,1227.0,462.375,,,player,1,0.8788278698921204
6,10,351.0,555.1875,,,player,1,0.8949695825576782
6,9,999.0,536.625,,,player,0,0.9122025966644287
6,7,1653.0,540.0,,,player,0,0.9230442643165588
6,6,520.5,803.25,,,player,0,0.9242247939109802
6,5,943.5,661.5,,,player,0,0.9149027466773987
6,4,1441.5,529.875,,,player,1,0.9233728647232056
6,3,862.5,528.1875,,,player,1,0.9024537205696106
6,2,1710.0,720.5625,,,player,0,0.92229825258255
6,1,333.0,693.5625,,,player,1,0.9375314712524414
6,19,414.0,440.4375,,,referee,-1,0.8439077138900757
6,8,1050.0,497.8125,,,referee,-1,0.921605110168457
7,-1,1320.0,426.09375,,,ball,-1,0.698124885559082
7,22,1302.0,459.0,,,player,0,0.7829196453094482
7,21,1227.0,435.375,,,player,1,0.6425319314002991
7,20,918.0,450.5625,,,player,1,0.8973898887634277
7,18,1750.5,450.5625,,,player,0,0.9051666855812073
7,17,1483.5,460.6875,,,player,1,0.9064362645149231
7,16,496.5,497.8125,,,player,1,0.875015377998352
7,15,1003.5,455.625,,,player,0,0.8984942436218262
7,14,876.0,615.9375,,,player,1,0.9324809312820435
7,13,534.0,496.125,,,player,0,0.9197981357574463
7,12,1281.0,428.625,,,player,0,0.8764568567276001
7,11,1231.5,464.0625,,,player,1,0.8268040418624878
7,10,351.0,555.1875,,,player,1,0.876413106918335
7,9,1002.0,536.625,,,player,0,0.9176627993583679
7,7,1651.5,540.0,,,player,0,0.9220248460769653
7,6,522.0,803.25,,,player,0,0.9233933091163635
7,5,943.5,661.5,,,player,0,0.912726104259491
7,4,1447.5,529.875,,,player,1,0.9348155856132507
7,3,864.0,528.1875,,,player,1,0.9146057963371277
7,2,1711.5,720.5625,,,player,0,0.9290891885757446
7,1,334.5,693.5625,,,player,1,0.9289706945419312
7,19,415.5,438.75,,,referee,-1,0.8508005142211914
7,8,1050.0,496.125,,,referee,-1,0.9275448322296143
8,-1,1323.0,426.09375,,,ball,-1,0.7476359009742737
8,22,1302.0,459.0,,,player,0,0.7761220335960388
8,20,922.5,450.5625,,,player,1,0.8941927552223206
8,18,1753.5,450.5625,,,player,0,0.9148228168487549
8,17,1485.0,460.6875,,,player,1,0.909649133682251
8,16,496.5,497.8125,,,player,1,0.8757745027542114
8,15,1008.0,455.625,,,player,0,0.8759790062904358
8,14,876.0,617.625,,,player,1,0.9248892068862915
8,13,535.5,496.125,,,player,0,0.9125344753265381
8,12,1285.5,428.625,,,player,0,0.887365996837616
8,11,1231.5,462.375,,,player,1,0.8583230972290039
8,10,351.0,555.1875,,,player,1,0.8760243654251099
8,9,1005.0,536.625,,,player,0,0.9209620952606201
8,7,1650.0,536.625,,,player,0,0.9253407120704651
8,6,525.0,804.9375,,,player,0,0.9176031947135925
8,5,943.5,661.5,,,player,0,0.9131717085838318
8,4,1452.0,529.875,,,player,1,0.9253861904144287
8,3,867.0,528.1875,,,player,1,0.9254686832427979
8,2,1713.0,722.25,,,player,0,0.9323908090591431
8,1,336.0,693.5625,,,player,1,0.9211884140968323
8,19,415.5,438.75,,,referee,-1,0.8634417653083801
8,8,1056.0,496.125,,,referee,-1,0.9193983674049377
9,-1,1326.0,426.09375,,,ball,-1,0.7646368145942688
9,22,1302.0,459.0,,,player,0,0.7789772152900696
9,20,924.0,450.5625,,,player,1,0.8552042841911316
9,18,1758.0,452.25,,,player,0,0.8939846754074097
9,17,1488.0,459.0,,,player,1,0.9091889262199402
9,16,495.0,497.8125,,,player,1,0.8770747780799866
9,15,1008.0,455.625,,,player,0,0.8776375651359558
9,14,876.0,617.625,,,player,1,0.9266904592514038
9,13,535.5,497.8125,,,player,0,0.9150122404098511
9,12,1291.5,428.625,,,player,0,0.8918967247009277
9,11,1234.5,460.6875,,,player,1,0.860869288444519
9,10,351.0,555.1875,,,player,1,0.8746294975280762
9,9,1008.0,536.625,,,player,0,0.915492057800293
9,7,1650.0,534.9375,,,player,0,0.9258801341056824
9,6,526.5,806.625,,,player,0,0.9125999808311462
9,5,943.5,661.5,,,player,0,0.911104679107666
9,4,1456.5,529.875,,,player,1,0.9278638958930969
9,3,868.5,528.1875,,,player,1,0.9252541661262512
9,2,1714.5,722.25,,,player,0,0.9352143406867981
9,1,337.5,693.5625,,,player,1,0.9095931053161621
9,19,417.0,440.4375,,,referee,-1,0.8662803173065186
9,8,1060.5,494.4375,,,referee,-1,0.905838131904602
10,-1,1330.5,426.9375,,,ball,-1,0.7923389077186584
10,22,1300.5,459.0,,,player,0,0.7654848098754883
10,20,927.0,450.5625,,,player,1,0.8414798974990845
10,18,1762.5,452.25,,,player,0,0.8998050689697266
10,17,1492.5,460.6875,,,player,1,0.9117872714996338
10,16,496.5,499.5,,,player,1,0.8781553506851196
10,15,1011.0,455.625,,,player,0,0.8842186331748962
10,14,877.5,617.625,,,player,1,0.9351574182510376
10,13,535.5,497.8125,,,player,0,0.9089173078536987
10,12,1297.5,428.625,,,player,0,0.828034520149231
10,11,1239.0,462.375,,,player,1,0.8435097932815552
10,10,352.5,555.1875,,,player,1,0.8816870450973511
10,9,1012.5,534.9375,,,player,0,0.9050202369689941
10,7,1650.0,533.25,,,player,0,0.9256404042243958
10,6,528.0,808.3125,,,player,0,0.9112685322761536
10,5,945.0,661.5,,,player,0,0.9111126661300659
10,4,1462.5,528.1875,,,player,1,0.9006932377815247
10,3,871.5,528.1875,,,player,1,0.9341531991958618
10,2,1714.5,722.25,,,player,0,0.9367696046829224
10,1,342.0,693.5625,,,player,1,0.895223081111908
10,19,417.0,438.75,,,referee,-1,0.8795212507247925
10,8,1062.0,496.125,,,referee,-1,0.9348037242889404
11,-1,1335.0,426.09375,,,ball,-1,0.7681643962860107
11,22,1299.0,459.0,,,player,0,0.7030615210533142
11,20,928.5,448.875,,,player,1,0.8485946655273438
11,18,1764.0,452.25,,,player,0,0.8946662545204163
11,17,1498.5,459.0,,,player,1,0.8843014240264893
11,16,498.0,499.5,,,player,1,0.8699424266815186
11,15,1012.5,457.3125,,,player,0,0.8687065839767456
11,14,879.0,617.625,,,player,1,0.9332218766212463
11,13,537.0,497.8125,,,player,0,0.9120718836784363
11,12,1305.0,428.625,,,player,0,0.7947591543197632
11,11,1239.0,460.6875,,,player,1,0.8625345230102539
11,10,352.5,556.875,,,player,1,0.8857175707817078
11,9,1017.0,536.625,,,player,0,0.885077953338623
11,7,1648.5,531.5625,,,player,0,0.919039785861969
11,6,529.5,808.3125,,,player,0,0.9165676832199097
11,5,945.0,661.5,,,player,0,0.9088656306266785
11,4,1470.0,528.1875,,,player,1,0.8854066133499146
11,3,874.5,528.1875,,,player,1,0.9207295775413513
11,2,1714.5,722.25,,,player,0,0.933764636516571
11,1,346.5,693.5625,,,player,1,0.9096211194992065
11,19,418.5,438.75,,,referee,-1,0.8830491900444031
11,8,1065.0,494.4375,,,referee,-1,0.9304438233375549
12,-1,1338.0,426.09375,,,ball,-1,0.8015048503875732
12,22,1299.0,459.0,,,player,0,0.8005236387252808
12,20,931.5,450.5625,,,player,1,0.8438757658004761
12,18,1765.5,452.25,,,player,0,0.8992548584938049
12,17,1501.5,457.3125,,,player,1,0.8993552327156067
12,16,498.0,497.8125,,,player,1,0.8769959211349487
12,15,1012.5,457.3125,,,player,0,0.8658706545829773
12,14,882.0,617.625,,,player,1,0.9129595160484314
12,13,537.0,497.8125,,,player,0,0.9076572060585022
12,12,1309.5,430.3125,,,player,0,0.8038038611412048
12,11,1240.5,460.6875,,,player,1,0.835491418838501
12,10,354.0,556.875,,,player,1,0.8874096274375916
12,9,1021.5,534.9375,,,player,0,0.8877028226852417
12,7,1647.0,531.5625,,,player,0,0.9129541516304016
12,6,532.5,808.3125,,,player,0,0.9307690262794495
12,5,945.0,661.5,,,player,0,0.9111106991767883
12,4,1476.0,528.1875,,,player,1,0.9061130285263062
12,3,877.5,528.1875,,,player,1,0.9131209254264832
12,2,1714.5,722.25,,,player,0,0.9308234453201294
12,1,346.5,693.5625,,,player,1,0.9012851715087891
12,19,418.5,438.75,,,referee,-1,0.8873388767242432
12,8,1065.0,494.4375,,,referee,-1,0.9256652593612671
13,-1,1341.0,426.09375,,,ball,-1,0.7943142056465149
13,22,1297.5,459.0,,,player,0,0.8069269061088562
13,21,1257.0,435.375,,,player,1,0.8017386794090271
13,20,933.0,450.5625,,,player,1,0.8769667744636536
13,18,1768.5,452.25,,,player,0,0.8759820461273193
13,17,1504.5,459.0,,,player,1,0.8996933698654175
13,16,499.5,499.5,,,player,1,0.8731822967529297
13,15,1014.0,457.3125,,,player,0,0.8696111440658569
13,14,886.5,617.625,,,player,1,0.9078543782234192
13,13,537.0,497.8125,,,player,0,0.8996753692626953
13,12,1315.5,428.625,,,player,0,0.7726690173149109
13,11,1243.5,460.6875,,,player,1,0.852024257183075
13,10,354.0,555.1875,,,player,1,0.8838688135147095
13,9,1026.0,534.9375,,,player,0,0.8855485916137695
13,7,1647.0,531.5625,,,player,0,0.9136804342269897
13,6,535.5,808.3125,,,player,0,0.9179984331130981
13,5,946.5,661.5,,,player,0,0.9117599129676819
13,4,1480.5,526.5,,,player,1,0.9047174453735352
13,3,880.5,528.1875,,,player,1,0.913000762462616
13,2,1714.5,722.25,,,player,0,0.9250848293304443
13,1,351.0,691.875,,,player,1,0.9016340970993042
13,19,420.0,438.75,,,referee,-1,0.8968125581741333
13,8,1065.0,494.4375,,,referee,-1,0.9264612197875977
14,-1,1344.0,426.09375,,,ball,-1,0.59232097864151
14,22,1296.0,459.0,,,player,0,0.8060591816902161
14,21,1263.0,433.6875,,,player,1,0.7667896151542664
14,20,934.5,450.5625,,,player,1,0.8889543414115906
14,18,1770.0,452.25,,,player,0,0.8766350150108337
14,17,1507.5,457.3125,,,player,1,0.8979171514511108
14,16,499.5,497.8125,,,player,1,0.8981800079345703
14,15,1017.0,457.3125,,,player,0,0.8690166473388672
14,14,891.0,615.9375,,,player,1,0.9198434352874756
14,13,537.0,497.8125,,,player,0,0.9004450440406799
14,12,1323.0,426.9375,,,player,0,0.7796778678894043
14,11,1245.0,460.6875,,,player,1,0.8683401942253113
14,10,355.5,555.1875,,,player,1,0.8954743146896362
14,9,1029.0,534.9375,,,player,0,0.8965665102005005
14,7,1647.0,529.875,,,player,0,0.9109760522842407
14,6,538.5,808.3125,,,player,0,0.9151903986930847
14,5,948.0,661.5,,,player,0,0.9111887812614441
14,4,1483.5,526.5,,,player,1,0.9109850525856018
14,3,885.0,528.1875,,,player,1,0.9030089378356934
14,2,1714.5,722.25,,,player,0,0.9296663403511047
14,1,349.5,693.5625,,,player,1,0.9123475551605225
14,19,420.0,438.75,,,referee,-1,0.9028820991516113
14,8,1069.5,494.4375,,,referee,-1,0.922602653503418
15,22,1296.0,457.3125,,,player,0,0.8231349587440491
15,21,1267.5,433.6875,,,player,1,0.8229157328605652
15,20,936.0,450.5625,,,player,1,0.9004024267196655
15,18,1771.5,452.25,,,player,0,0.8842951655387878
15,17,1510.5,455.625,,,player,1,0.8762847185134888
15,16,501.0,497.8125,,,player,1,0.9076839089393616
15,15,1017.0,457.3125,,,player,0,0.8755817413330078
15,14,895.5,617.625,,,player,1,0.9282944798469543
15,13,538.5,497.8125,,,player,0,0.900801420211792
15,12,1330.5,428.625,,,player,0,0.8703230619430542
15,11,1246.5,459.0,,,player,1,0.8833814859390259
15,10,355.5,555.1875,,,player,1,0.9104183912277222
15,9,1032.0,536.625,,,player,0,0.9075344800949097
15,7,1645.5,528.1875,,,player,0,0.9113643169403076
15,6,538.5,810.0,,,player,0,0.9115235209465027
15,5,948.0,661.5,,,player,0,0.9126948714256287
15,4,1488.0,524.8125,,,player,1,0.919839084148407
15,3,891.0,528.1875,,,player,1,0.9049714803695679
15,2,1716.0,722.25,,,player,0,0.9363882541656494
15,1,354.0,691.875,,,player,1,0.9179225564002991
15,19,421.5,438.75,,,referee,-1,0.913889467716217
15,8,1072.5,494.4375,,,referee,-1,0.9305899739265442
16,-1,1351.5,425.25,,,ball,-1,0.42839306592941284
16,22,1296.0,457.3125,,,player,0,0.821025013923645
16,21,1273.5,433.6875,,,player,1,0.7801884412765503
16,20,936.0,450.5625,,,player,1,0.8972967863082886
16,18,1771.5,452.25,,,player,0,0.9153766632080078
16,17,1513.5,455.625,,,player,1,0.8832670450210571
16,16,501.0,497.8125,,,player,1,0.9166149497032166
16,15,1018.5,457.3125,,,player,0,0.8760160803794861
16,14,897.0,615.9375,,,player,1,0.9201240539550781
16,13,538.5,497.8125,,,player,0,0.8996134996414185
16,12,1338.0,430.3125,,,player,0,0.895776629447937
16,11,1248.0,459.0,,,player,1,0.8668406009674072
16,10,357.0,555.1875,,,player,1,0.9021862745285034
16,9,1035.0,533.25,,,player,0,0.9120835065841675
16,7,1644.0,524.8125,,,player,0,0.9176504611968994
16,6,541.5,810.0,,,player,0,0.9080345034599304
16,5,949.5,661.5,,,player,0,0.9119300842285156
16,4,1491.0,524.8125,,,player,1,0.9255416393280029
16,3,892.5,528.1875,,,player,1,0.9125801920890808
16,2,1719.0,722.25,,,player,0,0.9253599047660828
16,1,355.5,691.875,,,player,1,0.9276754260063171
16,19,421.5,438.75,,,referee,-1,0.9093368649482727
16,8,1075.5,492.75,,,referee,-1,0.9235571026802063
17,22,1297.5,457.3125,,,player,0,0.8322521448135376
17,21,1278.0,432.0,,,player,1,0.8403644561767578
17,20,936.0,450.5625,,,player,1,0.8943210244178772
17,18,1774.5,452.25,,,player,0,0.9086399078369141
17,17,1515.0,457.3125,,,player,1,0.8913057446479797
17,16,501.0,497.8125,,,player,1,0.9203176498413086
17,15,1020.0,459.0,,,player,0,0.8763604164123535
17,14,897.0,617.625,,,player,1,0.9212165474891663
17,13,538.5,497.8125,,,player,0,0.8931261897087097
17,12,1342.5,430.3125,,,player,0,0.8676856756210327
17,11,1251.0,459.0,,,player,1,0.8682292699813843
17,10,357.0,555.1875,,,player,1,0.9061431288719177
17,9,1036.5,534.9375,,,player,0,0.9174665808677673
17,7,1644.0,523.125,,,player,0,0.9156598448753357
17,6,541.5,811.6875,,,player,0,0.9150491952896118
17,5,949.5,661.5,,,player,0,0.916680634021759
17,4,1497.0,526.5,,,player,1,0.9077011942863464
17,3,894.0,526.5,,,player,1,0.925347089767456
17,2,1722.0,722.25,,,player,0,0.9189512729644775
17,1,357.0,691.875,,,player,1,0.9289563894271851
17,19,421.5,438.75,,,referee,-1,0.9004908204078674
17,8,1077.0,492.75,,,referee,-1,0.9182274341583252
18,22,1297.5,459.0,,,player,0,0.8314167261123657
18,21,1281.0,433.6875,,,player,1,0.8663369417190552
18,20,937.5,450.5625,,,player,1,0.890838086605072
18,18,1774.5,452.25,,,player,0,0.9167337417602539
18,17,1516.5,457.3125,,,player,1,0.8952316641807556
18,16,501.0,499.5,,,player,1,0.9206994771957397
18,15,1020.0,459.0,,,player,0,0.8707681894302368
18,14,897.0,619.3125,,,player,1,0.9213234186172485
18,13,537.0,497.8125,,,player,0,0.8995268940925598
18,12,1344.0,428.625,,,player,0,0.8324248194694519
18,11,1249.5,459.0,,,player,1,0.8779122829437256
18,10,357.0,555.1875,,,player,1,0.9068299531936646
18,9,1041.0,534.9375,,,player,0,0.9139907360076904
18,7,1641.0,523.125,,,player,0,0.9222557544708252
18,6,543.0,815.0625,,,player,0,0.9304159879684448
18,5,949.5,663.1875,,,player,0,0.9226737022399902
18,4,1500.0,526.5,,,player,1,0.9036679863929749
18,3,895.5,528.1875,,,player,1,0.9307343363761902
18,2,1723.5,722.25,,,player,0,0.9125992655754089
18,1,355.5,693.5625,,,player,1,0.9304468035697937
18,19,421.5,438.75,,,referee,-1,0.8902855515480042
18,8,1081.5,492.75,,,referee,-1,0.9175416231155396
19,22,1297.5,459.0,,,player,0,0.8490399122238159
19,21,1282.5,442.125,,,player,1,0.7590278387069702
19,20,937.5,450.5625,,,player,1,0.8853006362915039
19,18,1774.5,453.9375,,,player,0,0.9134967923164368
19,17,1519.5,457.3125,,,player,1,0.9139265418052673
19,16,499.5,499.5,,,player,1,0.926153838634491
19,15,1021.5,459.0,,,player,0,0.8832392692565918
19,14,898.5,619.3125,,,player,1,0.9164761304855347
19,13,535.5,497.8125,,,player,0,0.9111126661300659
19,12,1351.5,430.3125,,,player,0,0.6748014092445374
19,11,1249.5,460.6875,,,player,1,0.8578239679336548
19,10,357.0,555.1875,,,player,1,0.9078905582427979
19,9,1044.0,534.9375,,,player,0,0.9076433777809143
19,7,1639.5,523.125,,,player,0,0.9247784614562988
19,6,543.0,815.0625,,,player,0,0.9286239147186279
19,5,949.5,663.1875,,,player,0,0.9190090298652649
19,4,1504.5,524.8125,,,player,1,0.893764078617096
19,3,898.5,528.1875,,,player,1,0.916912317276001
19,2,1725.0,722.25,,,player,0,0.9089083671569824
19,1,355.5,693.5625,,,player,1,0.9320917725563049
19,19,421.5,438.75,,,referee,-1,0.8971953392028809
19,8,1083.0,492.75,,,referee,-1,0.8999279141426086
20,-1,1386.0,426.9375,,,ball,-1,0.6657918095588684
20,22,1296.0,459.0,,,player,0,0.8527190089225769
20,20021,1288.5,440.4375,,,player,0,0.6264272928237915
20,20,939.0,450.5625,,,player,1,0.845708429813385
20,18,1774.5,453.9375,,,player,0,0.9187488555908203
20,17,1522.5,459.0,,,player,1,0.9206946492195129
20,16,499.5,499.5,,,player,1,0.9292052984237671
20,15,1021.5,459.0,,,player,0,0.8832926154136658
20,14,901.5,619.3125,,,player,1,0.9033163189888
20,13,535.5,497.8125,,,player,0,0.8891650438308716
20,12,1356.0,430.3125,,,player,0,0.840549647808075
20,11,1251.0,460.6875,,,player,1,0.8701584935188293
20,10,357.0,555.1875,,,player,1,0.9008021354675293
20,9,1047.0,534.9375,,,player,0,0.8899462819099426
20,7,1638.0,523.125,,,player,0,0.934439480304718
20,6,544.5,815.0625,,,player,0,0.9232873916625977
20,5,946.5,663.1875,,,player,0,0.9183981418609619
20,4,1509.0,524.8125,,,player,1,0.9065576195716858
20,3,900.0,528.1875,,,player,1,0.9163913726806641
20,2,1723.5,722.25,,,player,0,0.9159783124923706
20,1,357.0,693.5625,,,player,1,0.9293824434280396
20,19,420.0,438.75,,,referee,-1,0.8988240361213684
20,8,1084.5,491.0625,,,referee,-1,0.9187037944793701
21,-1,1402.5,427.78125,,,ball,-1,0.6256645917892456
21,22,1296.0,459.0,,,player,0,0.8684571981430054
21,20021,1294.5,437.0625,,,player,0,0.5354860424995422
21,20,939.0,450.5625,,,player,1,0.8601990938186646
21,18,1777.5,453.9375,,,player,0,0.9162492156028748
21,17,1527.0,455.625,,,player,1,0.9206488728523254
21,16,496.5,501.1875,,,player,1,0.9275194406509399
21,15,1020.0,460.6875,,,player,0,0.876364529132843
21,14,904.5,621.0,,,player,1,0.8840490579605103
21,13,535.5,499.5,,,player,0,0.8894007205963135
21,12,1357.5,430.3125,,,player,0,0.8641012907028198
21,11,1249.5,459.0,,,player,1,0.8925108909606934
21,10,355.5,556.875,,,player,1,0.9112586379051208
21,9,1051.5,536.625,,,player,0,0.874599277973175
21,7,1636.5,521.4375,,,player,0,0.9145898222923279
21,6,546.0,816.75,,,player,0,0.9249041676521301
21,5,946.5,663.1875,,,player,0,0.9160401821136475
21,4,1510.5,524.8125,,,player,1,0.9169185161590576
21,3,900.0,529.875,,,player,1,0.9112175107002258
